epsilon, gamma, alpha, defaultq, successes, avg_buffer, avg_penalties
0.05, 0.2, '1.0/(t**0.001)', 0.0, 96,0.5607961309523809, 0.41 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57444364277697613, 0.43 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.56130871396177506, 0.3 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57444378853469757, 0.37 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 100,0.5951826118326119, 0.33 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 95,0.58655851750588595, 0.35 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.54953028830579853, 0.31 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.54903569219895754, 0.32 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.5409122893143512, 0.42 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.58367076245864125, 0.32 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.5996338941699767, 0.38 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.56390193420496448, 0.31 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.60468090328915058, 0.32 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.55848703485067108, 0.34 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.56795309501495062, 0.47 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 100,0.58790331890331882, 0.4 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57108123077820039, 0.32 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.57748299319727903, 0.34 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57327881994548657, 0.36 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.51957617411225665, 0.38 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.58115484288953678, 0.35 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57380952380952377, 0.31 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 96,0.57625864297739293, 0.34 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 100,0.58948968253968248, 0.34 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.56292096219931265, 0.33 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.56177758829273972, 0.4 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 100,0.55225404040404036, 0.42 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.54950930512786178, 0.42 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 100,0.59732453102453098, 0.31 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.58195694316906443, 0.32 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.55443693792178639, 0.33 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 100,0.5414791486291487, 0.39 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57806550352004893, 0.39 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.57935221136252046, 0.37 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 96,0.57575216450216449, 0.36 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.59070669879948223, 0.33 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.54113565701194566, 0.37 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.57140075274095892, 0.38 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.59524771524771525, 0.36 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 96,0.57454102032227039, 0.33 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.5549562682215744, 0.4 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.57624017957351292, 0.34 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.60063011063011063, 0.24 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.54664589619135084, 0.41 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.58206665783196399, 0.31 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 98,0.55195497246517644, 0.31 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 95,0.56100729095465929, 0.41 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 99,0.55548340548340558, 0.44 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.57783299466972937, 0.35 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.57811814760268365, 0.36 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.57684523809523813, 0.43 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 95,0.58018462823725969, 0.31 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.54753246753246743, 0.36 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.60462321628988291, 0.4 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.56574542804134642, 0.39 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.58845759179092505, 0.37 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.57663029100529106, 0.44 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.54662739322533138, 0.41 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.56570849867724871, 0.28 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 100,0.53516897546897535, 0.39 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.54962608411062019, 0.53 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.56869295634920636, 0.35 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 100,0.56740187590187585, 0.4 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.56966229348882413, 0.3 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.60120169953503289, 0.43 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.61119452542921915, 0.25 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.60128720238095235, 0.29 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.56222876779577802, 0.35 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 100,0.5685404761904761, 0.32 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.58973540065376806, 0.29 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.54712281545614883, 0.4 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.54670502400094245, 0.34 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.55461840628507297, 0.45 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.58181978515311839, 0.33 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 94,0.53362208713272552, 0.44 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.55901154401154407, 0.37 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 100,0.5589069264069263, 0.31 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.58617493045328095, 0.36 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.5644185293164885, 0.3 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.57116699060576614, 0.36 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.58536531495715172, 0.43 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.5458656521027655, 0.46 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.58263212481962479, 0.42 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 96,0.57028273809523811, 0.25 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.58294437885346972, 0.4 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.61838179777573721, 0.31 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.55657088376476127, 0.4 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.58404275996112731, 0.34 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.55126984126984135, 0.37 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 95,0.60893415356573255, 0.33 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.55088192419825077, 0.37 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.59943958535795272, 0.27 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.58238323467915309, 0.34 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 97,0.57217766769313161, 0.34 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.58158082280531254, 0.36 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 95,0.57201420217209709, 0.39 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 98,0.58679263480283883, 0.34 
0.05, 0.1, '1.0/(t**0.001)', 0.0, 99,0.59740099406766067, 0.3 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.58730563654033041, 0.35 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.55966329966329975, 0.31 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.58017936507936507, 0.35 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.56807786317990394, 0.28 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.58931246082761235, 0.34 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.58562936507936503, 0.33 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.59662426009364788, 0.3 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.58856737933268544, 0.32 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 97,0.55567583046964486, 0.39 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 97,0.58558828342333491, 0.29 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.56126174279235497, 0.4 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.59176959095326442, 0.44 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 97,0.56102601865488455, 0.39 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 96,0.57719817219817215, 0.37 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.58493719998822036, 0.43 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.56609005506964694, 0.36 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 96,0.54174700877825877, 0.49 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.57105433847858089, 0.41 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.55947440881114352, 0.36 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.58720954130045044, 0.39 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.58813204191992063, 0.39 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 96,0.54827546296296292, 0.46 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.59290816326530604, 0.33 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.59980038480038489, 0.37 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.55370667314544864, 0.34 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.58303538298436253, 0.4 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 96,0.59850882335257338, 0.38 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.57897554259799155, 0.31 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.54315448860903404, 0.44 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.58138492063492064, 0.39 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 97,0.56770599961321599, 0.41 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 95,0.56868383078909401, 0.43 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.57480504756014961, 0.35 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.57519200753894628, 0.32 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.55509073418164323, 0.22 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 95,0.56306683375104416, 0.35 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.5104108910169517, 0.33 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.55562041699796805, 0.49 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 96,0.54760582010582004, 0.36 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.58451666666666668, 0.28 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.59724328421298112, 0.35 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.58951363636363641, 0.41 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.58052531082834113, 0.33 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 99,0.56664582331248992, 0.38 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 96,0.58992672258297263, 0.34 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.58318675089083249, 0.37 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 97,0.58370263756861696, 0.37 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.52232871572871575, 0.44 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 100,0.58388650793650787, 0.32 
0.05, 0.01, '1.0/(t**0.001)', 0.0, 98,0.59421503666401632, 0.4 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58546737213403877, 0.15 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56163196248196245, 0.18 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58083095238095228, 0.17 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 97,0.56326564615224406, 0.18 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 97,0.57128412252123595, 0.22 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6131369248035915, 0.25 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58445085778419115, 0.26 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.55032756132756122, 0.13 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59879090909090915, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5925615484288953, 0.21 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56147395382395393, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58532948532948537, 0.19 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59204111081662103, 0.14 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.582761744428411, 0.17 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61708397102336499, 0.22 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61834629089731141, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55637085137085129, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60906269841269844, 0.22 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.62984595959595968, 0.23 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58422497570456766, 0.25 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58425339105339102, 0.24 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60039937615695194, 0.23 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60965448132114786, 0.23 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5717427187325147, 0.15 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56718658892128282, 0.17 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.6042851989280561, 0.24 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59144084437898869, 0.19 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59836999140029445, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57416984126984127, 0.21 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59788840788840791, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59512717361202205, 0.25 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58873347174367574, 0.23 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57606607197516291, 0.15 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5819001705365342, 0.21 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59589079831504077, 0.16 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60446069643039346, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59587381754048419, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58841160522978708, 0.19 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 97,0.60218941997292508, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.54605604146420472, 0.25 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58029683559986589, 0.22 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.62929712577671759, 0.25 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59809902779599744, 0.18 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 96,0.5949018458393458, 0.22 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59950354920051885, 0.2 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 96,0.57214120370370369, 0.25 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57183174603174602, 0.21 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58537010042112081, 0.24 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57693067703271772, 0.22 
0.01, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59686588921282802, 0.23 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59835971548092759, 0.16 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59927186147186151, 0.15 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 97,0.61295941744395355, 0.13 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61469603174603182, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58455507455507461, 0.19 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58667388167388168, 0.16 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59360180375180371, 0.16 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60594069264069261, 0.14 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59220660210350939, 0.21 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59046700773973493, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61310014430014426, 0.14 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58057166178378294, 0.2 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62100966373693645, 0.2 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 98,0.6185916747651441, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59473297185418383, 0.2 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60548023088023095, 0.16 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54774891774891776, 0.2 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59633455319022322, 0.14 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60270380573410876, 0.14 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62443963443963435, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 96,0.58784940175565181, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59129200164914453, 0.18 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5886165223665224, 0.19 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60894523809523815, 0.12 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60760952380952371, 0.23 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59468001443001428, 0.19 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60236666666666672, 0.11 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60641421429300213, 0.12 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59553186992580931, 0.16 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58139409972743306, 0.19 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 97,0.58141436455869444, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.54977857142857145, 0.19 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59307157287157286, 0.21 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59320979474040691, 0.22 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5983541766875099, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57656485489818832, 0.19 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61604960135263176, 0.21 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59376783710117031, 0.13 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59180083664932159, 0.23 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60410934744268086, 0.14 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60561721107175659, 0.15 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61421035754369091, 0.12 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59631531767895396, 0.18 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59458275613275613, 0.15 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 97,0.63850322071971555, 0.2 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56326191204979081, 0.12 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56766794933461595, 0.13 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5730103342224554, 0.2 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61251082251082256, 0.17 
0.001, 0.1, '1.0/(t**0.01)', 0.0, 100,0.60309141414141409, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 97,0.60329651448208155, 0.18 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57699458874458875, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57460018656988354, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61671428571428577, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60040794239773831, 0.14 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59260119229816199, 0.14 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57284359631298409, 0.2 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60317217363135733, 0.15 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5337205141796979, 0.22 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59739858906525578, 0.19 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59111672278338945, 0.2 
0, 0.1, '1.0/(t**0.01)', 0.0, 97,0.6145434462444771, 0.23 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59865800865800856, 0.21 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56688181818181815, 0.15 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59180375180375189, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59522655122655121, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.577829365079365, 0.18 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59901213299172484, 0.14 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.62090710310098063, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56688231521564858, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57953271784904425, 0.18 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58182012987012977, 0.19 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58200310245310238, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.62904324631597353, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58623573396300666, 0.12 
0, 0.1, '1.0/(t**0.01)', 0.0, 97,0.62166443522113635, 0.12 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57882453685483992, 0.19 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58364088212573062, 0.18 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58740740740740738, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.6219594210503302, 0.09 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57737380952380957, 0.19 
0, 0.1, '1.0/(t**0.01)', 0.0, 97,0.55868761250204546, 0.18 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56863658227294589, 0.2 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5790573372206026, 0.19 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58686031746031742, 0.18 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5598519101549404, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61174763508096841, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55031083429042615, 0.2 
0, 0.1, '1.0/(t**0.01)', 0.0, 97,0.58967525029380696, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55485970819304153, 0.14 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59059170421415308, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55766459690702108, 0.19 
0, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56888383838383838, 0.2 
0, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59369252168221243, 0.2 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57586230268048455, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58791928026621898, 0.17 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5881561648228314, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56568115557911469, 0.16 
0, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60954501281031892, 0.14 
0, 0.1, '1.0/(t**0.01)', 0.0, 99,0.58096207384086174, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59842150072150069, 0.17 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57650166892591137, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5843636363636362, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59688046647230319, 0.21 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56084126984126981, 0.13 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59385769673648459, 0.23 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.61445339105339114, 0.12 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59216406489133755, 0.17 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57675501369378923, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 97,0.61346424480445094, 0.19 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57907764513825122, 0.16 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 98,0.55055489295285209, 0.21 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59031184864518194, 0.2 
0.0005, 0.1, '1.0/(t**0.01)', 0.0, 100,0.5793206349206349, 0.13 
